frame_id,track_id,x,y,w,h,confidence,global_id,similarity,label
1269,6,32,185,135,277,0.8373,1,0.6231,Unknown
1270,1,157,155,172,298,0.8092,1,0.8470,Khiem
1270,6,33,186,135,276,0.8451,1,0.6231,Unknown
1271,1,160,154,171,297,0.8062,1,0.8470,Khiem
1271,6,34,186,133,271,0.8437,1,0.6231,Unknown
1272,1,165,153,170,295,0.8036,1,0.8470,Khiem
1272,6,34,186,131,267,0.8407,1,0.6231,Unknown
1273,1,168,152,171,296,0.8046,1,0.8470,Khiem
1273,6,33,186,132,267,0.8424,1,0.6231,Unknown
1274,1,174,151,172,294,0.8182,1,0.8470,Khiem
1274,6,32,185,134,271,0.8405,1,0.6231,Unknown
1275,1,178,150,170,289,0.8244,1,0.8470,Khiem
1275,6,32,183,134,272,0.8420,1,0.6231,Unknown
1276,1,178,149,172,289,0.8293,1,0.8470,Khiem
1276,6,31,183,136,274,0.8449,1,0.6231,Unknown
1277,1,178,147,177,298,0.8390,1,0.8470,Khiem
1277,6,30,182,139,281,0.8493,1,0.6231,Unknown
1278,1,179,146,178,298,0.8437,1,0.8470,Khiem
1278,6,29,180,140,284,0.8449,1,0.6231,Unknown
1279,1,179,145,178,299,0.8503,1,0.8470,Khiem
1279,6,29,178,141,287,0.8421,1,0.6231,Unknown
1280,1,179,143,179,300,0.8527,1,0.8470,Khiem
1280,6,28,177,143,290,0.8371,1,0.6231,Unknown
1281,1,179,142,179,301,0.8508,1,0.8470,Khiem
1281,6,29,176,144,293,0.8414,1,0.6231,Unknown
1282,1,179,140,181,304,0.8541,1,0.8470,Khiem
1282,6,30,174,145,297,0.8423,1,0.6231,Unknown
1283,1,178,138,182,307,0.8521,1,0.8470,Khiem
1283,6,30,172,146,301,0.8361,1,0.6231,Unknown
1284,1,177,137,185,314,0.8478,1,0.8470,Khiem
1284,6,30,170,149,307,0.8257,1,0.6231,Unknown
1285,1,177,135,185,317,0.8483,1,0.8470,Khiem
1285,6,31,169,148,309,0.8255,1,0.6231,Unknown
1286,1,176,133,186,322,0.8493,1,0.8470,Khiem
1286,6,32,168,148,311,0.8204,1,0.6231,Unknown
1287,1,177,132,187,324,0.8484,1,0.8470,Khiem
1287,6,34,168,148,312,0.8184,1,0.6231,Unknown
1288,1,178,131,186,326,0.8489,1,0.8470,Khiem
1288,6,34,167,148,313,0.8300,1,0.6231,Unknown
1289,1,179,130,183,323,0.8475,1,0.8470,Khiem
1289,6,34,167,147,314,0.8325,1,0.6231,Unknown
1290,1,179,128,183,325,0.8509,1,0.8470,Khiem
1290,6,35,167,147,315,0.8391,1,0.6231,Unknown
1291,1,179,127,183,329,0.8495,1,0.8470,Khiem
1291,6,36,167,146,315,0.8356,1,0.6231,Unknown
1292,1,180,126,181,327,0.8508,1,0.8470,Khiem
1292,6,36,167,145,315,0.8390,1,0.6231,Unknown
1293,1,179,125,183,332,0.8499,1,0.8470,Khiem
1293,6,37,168,146,317,0.8419,1,0.6231,Unknown
1294,1,178,124,185,339,0.8509,1,0.8470,Khiem
1294,6,38,168,147,321,0.8472,1,0.6231,Unknown
1295,1,177,124,185,344,0.8471,1,0.8470,Khiem
1295,6,37,168,149,326,0.8471,1,0.6231,Unknown
1296,1,177,124,183,343,0.8423,1,0.8470,Khiem
1296,6,38,168,148,326,0.8423,1,0.6231,Unknown
1297,1,180,123,181,339,0.8451,1,0.8470,Khiem
1297,6,40,167,147,322,0.8398,1,0.6231,Unknown
1298,1,180,124,180,339,0.8442,1,0.8470,Khiem
1298,6,41,167,147,321,0.8380,1,0.6231,Unknown
1299,1,180,124,179,339,0.8428,1,0.8470,Khiem
1299,6,42,167,147,321,0.8413,1,0.6231,Unknown
1300,1,179,125,179,342,0.8421,1,0.8470,Khiem
1300,6,43,167,149,322,0.8437,1,0.6231,Unknown
1301,1,180,125,178,341,0.8448,1,0.8470,Khiem
1301,6,43,167,150,321,0.8407,1,0.6231,Unknown
1301,7,297,473,446,772,0.6851,1,0.5581,Unknown
1302,1,182,127,174,334,0.8471,1,0.8470,Khiem
1302,6,45,167,150,317,0.8407,1,0.6231,Unknown
1302,7,301,469,442,767,0.7303,1,0.5581,Unknown
1303,1,184,128,171,329,0.8514,1,0.8470,Khiem
1303,6,46,168,150,314,0.8431,1,0.6231,Unknown
1303,7,315,461,429,746,0.7021,1,0.5581,Unknown
1304,1,184,128,170,327,0.8495,1,0.8470,Khiem
1304,6,46,168,151,311,0.8441,1,0.6231,Unknown
1304,7,333,454,424,739,0.6907,1,0.5581,Unknown
1305,1,185,129,169,325,0.8504,1,0.8470,Khiem
1305,6,45,168,152,309,0.8470,1,0.6231,Unknown
1305,7,347,449,425,743,0.7177,1,0.5581,Unknown
1306,1,185,130,169,323,0.8518,1,0.8470,Khiem
1306,6,45,167,153,309,0.8493,1,0.6231,Unknown
1306,7,368,446,413,723,0.7328,1,0.5581,Unknown
1307,1,185,131,169,323,0.8509,1,0.8470,Khiem
1307,6,44,167,156,312,0.8493,1,0.6231,Unknown
1307,7,384,441,404,712,0.7493,1,0.5581,Unknown
1308,1,186,131,169,322,0.8523,1,0.8470,Khiem
1308,6,44,167,158,312,0.8508,1,0.6231,Unknown
1308,7,402,435,387,684,0.7335,1,0.5581,Unknown
1309,1,186,132,169,323,0.8529,1,0.8470,Khiem
1309,6,42,167,159,312,0.8547,1,0.6231,Unknown
1309,7,427,430,362,642,0.7436,1,0.5581,Unknown
1310,1,185,132,171,325,0.8509,1,0.8470,Khiem
1310,6,41,167,160,312,0.8551,1,0.6231,Unknown
1310,7,436,423,365,654,0.7371,1,0.5581,Unknown
1311,1,185,132,170,323,0.8514,1,0.8470,Khiem
1311,6,41,167,161,312,0.8537,1,0.6231,Unknown
1311,7,444,418,367,666,0.7587,1,0.5581,Unknown
1312,1,185,133,170,323,0.8491,1,0.8470,Khiem
1312,6,40,167,162,313,0.8547,1,0.6231,Unknown
1312,7,452,413,372,686,0.7612,1,0.5581,Unknown
1313,1,186,135,169,319,0.8524,1,0.8470,Khiem
1313,6,40,168,162,311,0.8517,1,0.6231,Unknown
1313,7,462,409,371,697,0.7555,1,0.5581,Unknown
1314,1,187,137,167,315,0.8458,1,0.8470,Khiem
1314,6,40,168,164,312,0.8527,1,0.6231,Unknown
1314,7,476,405,360,687,0.7593,1,0.5581,Unknown
1315,1,184,138,166,314,0.8343,1,0.8470,Khiem
1315,6,39,168,164,312,0.8527,1,0.6231,Unknown
1315,7,480,401,360,698,0.7574,1,0.5581,Unknown
1316,1,184,140,163,310,0.8369,1,0.8470,Khiem
1316,6,39,168,164,311,0.8513,1,0.6231,Unknown
1316,7,488,398,353,697,0.7607,1,0.5581,Unknown
1317,1,185,142,161,306,0.8336,1,0.8470,Khiem
1317,6,39,168,165,311,0.8489,1,0.6231,Unknown
1317,7,496,397,344,689,0.7600,1,0.5581,Unknown
1318,1,185,144,160,306,0.8323,1,0.8470,Khiem
1318,6,39,167,166,312,0.8480,1,0.6231,Unknown
1318,7,497,396,345,702,0.7548,1,0.5581,Unknown
1319,1,184,146,160,309,0.8579,1,0.8470,Khiem
1319,6,38,167,168,315,0.8523,1,0.6231,Unknown
1319,7,502,397,339,699,0.7523,1,0.5581,Unknown
1320,1,185,147,161,314,0.8547,1,0.8470,Khiem
1320,6,37,168,169,316,0.8528,1,0.6231,Unknown
1320,7,502,398,339,707,0.7553,1,0.5581,Unknown
1321,1,184,142,167,332,0.8490,1,0.8470,Khiem
1321,6,36,168,170,318,0.8528,1,0.6231,Unknown
1321,7,504,399,337,712,0.7635,1,0.5581,Unknown
1322,1,186,137,170,342,0.8446,1,0.8470,Khiem
1322,6,36,168,170,318,0.8528,1,0.6231,Unknown
1322,7,505,401,333,712,0.7620,1,0.5581,Unknown
1323,1,192,133,173,350,0.8448,1,0.8470,Khiem
1323,6,37,168,169,316,0.8518,1,0.6231,Unknown
1323,7,506,405,331,713,0.7612,1,0.5581,Unknown
1324,1,196,135,171,347,0.8401,1,0.8470,Khiem
1324,6,37,168,169,315,0.8489,1,0.6231,Unknown
1324,7,509,409,322,699,0.7547,1,0.5581,Unknown
1325,1,202,147,162,330,0.8404,1,0.8470,Khiem
1325,6,36,169,169,316,0.8494,1,0.6231,Unknown
1325,7,509,414,319,697,0.7563,1,0.5581,Unknown
1326,1,204,147,161,327,0.8361,1,0.8470,Khiem
1326,6,36,169,169,316,0.8480,1,0.6231,Unknown
1326,7,509,417,316,689,0.7528,1,0.5581,Unknown
1327,1,208,154,157,319,0.8473,1,0.8470,Khiem
1327,6,36,169,170,317,0.8509,1,0.6231,Unknown
1327,7,506,420,317,693,0.7518,1,0.5581,Unknown
1328,1,212,160,152,309,0.8537,1,0.8470,Khiem
1328,6,36,169,170,317,0.8504,1,0.6231,Unknown
1328,7,505,422,316,691,0.7516,1,0.5581,Unknown
1329,1,216,167,147,297,0.8541,1,0.8470,Khiem
1329,6,37,169,170,317,0.8450,1,0.6231,Unknown
1329,7,504,425,318,696,0.7574,1,0.5581,Unknown
1330,1,219,171,145,290,0.8463,1,0.8470,Khiem
1330,6,37,169,169,315,0.8411,1,0.6231,Unknown
1330,7,505,427,316,694,0.7538,1,0.5581,Unknown
1331,1,222,173,145,289,0.8315,1,0.8470,Khiem
1331,6,38,169,170,316,0.8430,1,0.6231,Unknown
1331,7,504,428,314,687,0.7462,1,0.5581,Unknown
1332,1,222,166,151,300,0.8368,1,0.8470,Khiem
1332,6,37,170,170,317,0.8416,1,0.6231,Unknown
1332,7,501,429,313,681,0.7366,1,0.5581,Unknown
1333,1,223,164,151,300,0.8401,1,0.8470,Khiem
1333,6,37,170,170,317,0.8430,1,0.6231,Unknown
1333,7,499,432,318,692,0.7447,1,0.5581,Unknown
1334,1,227,165,150,298,0.8262,1,0.8470,Khiem
1334,6,38,169,168,313,0.8377,1,0.6231,Unknown
1334,7,499,433,316,687,0.7373,1,0.5581,Unknown
1335,1,230,166,149,296,0.8306,1,0.8470,Khiem
1335,6,38,169,168,312,0.8416,1,0.6231,Unknown
1335,7,498,434,317,687,0.7355,1,0.5581,Unknown
1336,1,233,167,149,297,0.8288,1,0.8470,Khiem
1336,6,38,169,169,313,0.8396,1,0.6231,Unknown
1336,7,499,436,316,684,0.7285,1,0.5581,Unknown
1337,1,237,169,150,296,0.8196,1,0.8470,Khiem
1337,6,39,169,169,312,0.8333,1,0.6231,Unknown
1337,7,496,438,317,680,0.7227,1,0.5581,Unknown
1338,1,240,171,151,297,0.8213,1,0.8470,Khiem
1338,6,39,169,169,311,0.8333,1,0.6231,Unknown
1338,7,496,440,316,674,0.7267,1,0.5581,Unknown
1339,1,241,172,153,300,0.8232,1,0.8470,Khiem
1339,6,38,169,170,312,0.8377,1,0.6231,Unknown
1339,7,493,442,321,682,0.7186,1,0.5581,Unknown
1340,1,243,174,153,299,0.8309,1,0.8470,Khiem
1340,6,39,169,169,311,0.8367,1,0.6231,Unknown
1340,7,493,444,321,682,0.7152,1,0.5581,Unknown
1341,1,243,177,150,293,0.8347,1,0.8470,Khiem
1341,6,39,169,169,309,0.8362,1,0.6231,Unknown
1341,7,493,446,321,678,0.7143,1,0.5581,Unknown
1342,1,244,178,150,291,0.8329,1,0.8470,Khiem
1342,6,39,169,169,309,0.8362,1,0.6231,Unknown
1342,7,493,448,321,676,0.7248,1,0.5581,Unknown
1343,1,244,179,150,290,0.8386,1,0.8470,Khiem
1343,6,39,169,169,308,0.8367,1,0.6231,Unknown
1343,7,492,449,321,673,0.7238,1,0.5581,Unknown
1344,1,244,179,150,290,0.8405,1,0.8470,Khiem
1344,6,39,169,169,308,0.8367,1,0.6231,Unknown
1344,7,491,450,321,668,0.7080,1,0.5581,Unknown
1345,1,244,179,152,291,0.8400,1,0.8470,Khiem
1345,6,38,169,170,310,0.8396,1,0.6231,Unknown
1345,7,488,451,327,680,0.7188,1,0.5581,Unknown
1346,1,243,176,153,294,0.8361,1,0.8470,Khiem
1346,6,38,169,171,311,0.8387,1,0.6231,Unknown
1346,7,486,452,330,687,0.7195,1,0.5581,Unknown
1347,1,244,174,155,297,0.8375,1,0.8470,Khiem
1347,6,38,169,170,309,0.8377,1,0.6231,Unknown
1347,7,486,454,330,686,0.7130,1,0.5581,Unknown
1348,1,244,172,155,297,0.8400,1,0.8470,Khiem
1348,6,37,169,171,311,0.8402,1,0.6231,Unknown
1348,7,487,456,328,682,0.7303,1,0.5581,Unknown
1349,1,244,170,155,297,0.8380,1,0.8470,Khiem
1349,6,37,169,171,312,0.8416,1,0.6231,Unknown
1349,7,488,458,325,673,0.7200,1,0.5581,Unknown
1350,1,244,167,156,300,0.8423,1,0.8470,Khiem
1350,6,37,169,172,312,0.8387,1,0.6231,Unknown
1350,7,487,459,327,675,0.7145,1,0.5581,Unknown
1351,1,243,164,160,309,0.8414,1,0.8470,Khiem
1351,6,38,169,171,311,0.8387,1,0.6231,Unknown
1351,7,488,460,324,668,0.7219,1,0.5581,Unknown
1352,1,243,161,161,314,0.8468,1,0.8470,Khiem
1352,6,38,169,170,309,0.8372,1,0.6231,Unknown
1352,7,487,462,324,666,0.7260,1,0.5581,Unknown
1353,1,242,159,163,320,0.8409,1,0.8470,Khiem
1353,6,38,169,171,310,0.8367,1,0.6231,Unknown
1353,7,485,463,328,673,0.7246,1,0.5581,Unknown
1354,1,243,156,163,321,0.8313,1,0.8470,Khiem
1354,6,38,169,170,308,0.8333,1,0.6231,Unknown
1354,7,485,465,327,669,0.7238,1,0.5581,Unknown
1355,1,243,154,162,323,0.8414,1,0.8470,Khiem
1355,6,38,169,171,309,0.8382,1,0.6231,Unknown
1355,7,481,466,336,688,0.6792,1,0.5581,Unknown
1356,1,243,152,163,326,0.8472,1,0.8470,Khiem
1356,6,37,168,172,311,0.8391,1,0.6231,Unknown
1356,7,479,467,338,693,0.6997,1,0.5581,Unknown
1357,1,243,149,162,327,0.8505,1,0.8470,Khiem
1357,6,36,168,173,314,0.8435,1,0.6231,Unknown
1357,7,474,469,350,721,0.7204,1,0.5581,Unknown
1358,1,244,147,160,324,0.8589,1,0.8470,Khiem
1358,6,36,168,172,313,0.8406,1,0.6231,Unknown
1358,7,477,471,343,704,0.7039,1,0.5581,Unknown
1359,1,245,145,159,324,0.8613,1,0.8470,Khiem
1359,6,36,169,172,313,0.8435,1,0.6231,Unknown
1359,7,475,474,346,712,0.7071,1,0.5581,Unknown
1360,1,245,143,159,326,0.8691,1,0.8470,Khiem
1360,6,36,169,173,315,0.8450,1,0.6231,Unknown
1360,7,475,477,347,717,0.7041,1,0.5581,Unknown
1361,1,246,141,158,326,0.8648,1,0.8470,Khiem
1361,6,36,169,173,315,0.8455,1,0.6231,Unknown
1361,7,478,479,337,692,0.6968,1,0.5581,Unknown
1362,1,246,139,156,326,0.8643,1,0.8470,Khiem
1362,6,36,169,172,314,0.8464,1,0.6231,Unknown
1362,7,481,480,326,667,0.7183,1,0.5581,Unknown
1363,1,245,137,156,327,0.8667,1,0.8470,Khiem
1363,6,37,169,171,313,0.8450,1,0.6231,Unknown
1363,7,479,482,325,662,0.6875,1,0.5581,Unknown
1364,1,245,135,157,330,0.8666,1,0.8470,Khiem
1364,6,36,169,172,315,0.8464,1,0.6231,Unknown
1364,7,475,485,332,675,0.6726,1,0.5581,Unknown
1365,1,244,133,156,330,0.8686,1,0.8470,Khiem
1365,6,36,169,172,317,0.8455,1,0.6231,Unknown
1365,7,466,488,330,662,0.6655,1,0.5581,Unknown
1366,1,245,131,156,330,0.8681,1,0.8470,Khiem
1366,6,36,169,172,316,0.8455,1,0.6231,Unknown
1366,7,461,490,327,648,0.7001,1,0.5581,Unknown
1367,1,245,130,155,331,0.8657,1,0.8470,Khiem
1367,6,36,169,172,317,0.8484,1,0.6231,Unknown
1367,7,468,492,317,618,0.7271,1,0.5581,Unknown
1368,1,244,128,154,330,0.8677,1,0.8470,Khiem
1368,6,37,169,171,316,0.8469,1,0.6231,Unknown
1368,7,468,493,318,614,0.7065,1,0.5581,Unknown
1369,1,244,127,154,330,0.8695,1,0.8470,Khiem
1369,6,37,169,171,315,0.8484,1,0.6231,Unknown
1369,7,477,494,312,597,0.7461,1,0.5581,Unknown
1370,1,243,126,155,336,0.8734,1,0.8470,Khiem
1370,6,36,169,172,318,0.8503,1,0.6231,Unknown
1370,7,479,495,313,595,0.7282,1,0.5581,Unknown
1371,1,243,125,155,337,0.8729,1,0.8470,Khiem
1371,6,36,169,171,318,0.8484,1,0.6231,Unknown
1371,7,479,494,317,598,0.7304,1,0.5581,Unknown
1372,1,243,124,154,338,0.8700,1,0.8470,Khiem
1372,6,37,169,171,317,0.8464,1,0.6231,Unknown
1372,7,482,493,313,587,0.7504,1,0.5581,Unknown
1373,1,242,123,155,342,0.8705,1,0.8470,Khiem
1373,6,36,169,171,318,0.8475,1,0.6231,Unknown
1373,7,480,492,316,588,0.7436,1,0.5581,Unknown
1374,1,241,122,156,348,0.8740,1,0.8470,Khiem
1374,6,36,169,171,319,0.8489,1,0.6231,Unknown
1374,7,477,491,322,596,0.7416,1,0.5581,Unknown
1375,1,241,121,156,352,0.8706,1,0.8470,Khiem
1375,6,36,169,171,320,0.8494,1,0.6231,Unknown
1375,7,473,489,328,606,0.7413,1,0.5581,Unknown
1376,1,242,120,155,352,0.8701,1,0.8470,Khiem
1376,6,36,169,170,319,0.8475,1,0.6231,Unknown
1376,7,475,488,326,597,0.7599,1,0.5581,Unknown
1377,1,242,119,154,354,0.8715,1,0.8470,Khiem
1377,6,36,169,170,319,0.8484,1,0.6231,Unknown
1377,7,481,488,322,590,0.7667,1,0.5581,Unknown
1378,1,243,118,152,351,0.8705,1,0.8470,Khiem
1378,6,37,169,170,319,0.8479,1,0.6231,Unknown
1378,7,484,488,321,586,0.7638,1,0.5581,Unknown
1379,1,243,118,151,351,0.8720,1,0.8470,Khiem
1379,6,37,169,170,319,0.8474,1,0.6231,Unknown
1379,7,485,489,321,585,0.7536,1,0.5581,Unknown
1380,1,244,118,151,353,0.8725,1,0.8470,Khiem
1380,6,36,169,171,320,0.8475,1,0.6231,Unknown
1380,7,486,489,317,573,0.7565,1,0.5581,Unknown
1381,1,244,117,150,353,0.8763,1,0.8470,Khiem
1381,6,37,169,170,320,0.8475,1,0.6231,Unknown
1381,7,484,488,317,570,0.7573,1,0.5581,Unknown
1382,1,245,117,149,353,0.8802,1,0.8470,Khiem
1382,6,37,169,170,319,0.8493,1,0.6231,Unknown
1382,7,482,487,318,567,0.7553,1,0.5581,Unknown
1383,1,245,117,149,354,0.8797,1,0.8470,Khiem
1383,6,37,169,170,320,0.8493,1,0.6231,Unknown
1383,7,476,485,330,586,0.7334,1,0.5581,Unknown
1384,1,245,117,148,354,0.8783,1,0.8470,Khiem
1384,6,37,169,170,321,0.8498,1,0.6231,Unknown
1384,7,474,486,336,596,0.7296,1,0.5581,Unknown
1385,1,246,116,146,350,0.8758,1,0.8470,Khiem
1385,6,37,169,170,321,0.8469,1,0.6231,Unknown
1385,7,475,486,334,591,0.7438,1,0.5581,Unknown
1386,1,247,116,143,345,0.8758,1,0.8470,Khiem
1386,6,37,169,170,321,0.8479,1,0.6231,Unknown
1386,7,475,485,335,589,0.7607,1,0.5581,Unknown
1387,1,248,116,142,342,0.8792,1,0.8470,Khiem
1387,6,37,169,169,319,0.8474,1,0.6231,Unknown
1387,7,472,485,336,589,0.7649,1,0.5581,Unknown
1388,1,248,116,142,342,0.8782,1,0.8470,Khiem
1388,6,38,169,168,318,0.8474,1,0.6231,Unknown
1388,7,472,484,338,590,0.7629,1,0.5581,Unknown
1389,1,247,115,142,342,0.8768,1,0.8470,Khiem
1389,6,38,169,168,317,0.8455,1,0.6231,Unknown
1389,7,475,483,337,587,0.7430,1,0.5581,Unknown
1390,1,247,115,142,345,0.8758,1,0.8470,Khiem
1390,6,38,169,169,318,0.8455,1,0.6231,Unknown
1390,7,473,482,341,592,0.7335,1,0.5581,Unknown
1391,1,246,115,144,348,0.8769,1,0.8470,Khiem
1391,6,38,169,169,318,0.8464,1,0.6231,Unknown
1391,7,472,481,339,586,0.7431,1,0.5581,Unknown
1392,1,244,115,145,352,0.8775,1,0.8470,Khiem
1392,6,37,169,169,319,0.8469,1,0.6231,Unknown
1392,7,470,482,345,596,0.7525,1,0.5581,Unknown
1393,1,243,115,145,352,0.8799,1,0.8470,Khiem
1393,6,37,169,169,320,0.8489,1,0.6231,Unknown
1393,7,464,482,347,595,0.7523,1,0.5581,Unknown
1394,1,242,115,146,355,0.8766,1,0.8470,Khiem
1394,6,36,169,170,322,0.8479,1,0.6231,Unknown
1394,7,462,483,357,615,0.7298,1,0.5581,Unknown
1395,1,239,114,150,367,0.8800,1,0.8470,Khiem
1395,6,36,169,171,324,0.8508,1,0.6231,Unknown
1395,7,470,483,349,600,0.7459,1,0.5581,Unknown
1396,1,238,114,149,366,0.8746,1,0.8470,Khiem
1396,6,36,169,170,323,0.8484,1,0.6231,Unknown
1396,7,472,483,346,595,0.7448,1,0.5581,Unknown
1397,1,237,114,150,366,0.8751,1,0.8470,Khiem
1397,6,36,169,170,323,0.8503,1,0.6231,Unknown
1397,7,467,483,349,600,0.7380,1,0.5581,Unknown
1398,1,234,114,151,371,0.8877,1,0.8470,Khiem
1398,6,36,169,170,323,0.8532,1,0.6231,Unknown
1398,7,465,484,350,602,0.7673,1,0.5581,Unknown
1399,1,231,115,153,376,0.8930,1,0.8470,Khiem
1399,6,35,169,172,329,0.8605,1,0.6231,Unknown
1399,7,462,484,348,595,0.7611,1,0.5581,Unknown
1400,1,229,114,154,378,0.8852,1,0.8470,Khiem
1400,6,35,169,172,330,0.8581,1,0.6231,Unknown
1400,7,464,484,351,601,0.7660,1,0.5581,Unknown
1401,1,226,114,155,381,0.8802,1,0.8470,Khiem
1401,6,34,170,173,333,0.8596,1,0.6231,Unknown
1401,7,472,484,343,586,0.7528,1,0.5581,Unknown
1402,1,222,113,156,384,0.8793,1,0.8470,Khiem
1402,6,34,170,173,335,0.8600,1,0.6231,Unknown
1402,7,473,484,341,583,0.7433,1,0.5581,Unknown
1403,1,218,114,158,387,0.8978,1,0.8470,Khiem
1403,6,34,170,173,337,0.8610,1,0.6231,Unknown
1403,7,473,484,342,584,0.7434,1,0.5581,Unknown
1404,1,215,114,159,388,0.8983,1,0.8470,Khiem
1404,6,34,170,173,339,0.8610,1,0.6231,Unknown
1404,7,468,484,348,596,0.7447,1,0.5581,Unknown
1405,1,212,113,160,390,0.9003,1,0.8470,Khiem
1405,6,34,169,173,340,0.8610,1,0.6231,Unknown
1405,7,465,484,347,592,0.7662,1,0.5581,Unknown
1406,1,210,113,161,390,0.9047,1,0.8470,Khiem
1406,6,34,169,172,340,0.8620,1,0.6231,Unknown
1406,7,464,483,344,585,0.7771,1,0.5581,Unknown
1407,1,207,112,163,394,0.9027,1,0.8470,Khiem
1407,6,35,169,171,339,0.8620,1,0.6231,Unknown
1407,7,464,482,347,589,0.7761,1,0.5581,Unknown
1408,1,205,111,164,395,0.9032,1,0.8470,Khiem
1408,6,35,169,171,339,0.8625,1,0.6231,Unknown
1408,7,471,482,347,592,0.7532,1,0.5581,Unknown
1409,1,202,111,166,397,0.9013,1,0.8470,Khiem
1409,6,35,169,170,340,0.8616,1,0.6231,Unknown
1409,7,476,480,345,590,0.7457,1,0.5581,Unknown
1410,1,199,111,168,401,0.8973,1,0.8470,Khiem
1410,6,35,169,171,341,0.8606,1,0.6231,Unknown
1410,7,479,479,340,584,0.7379,1,0.5581,Unknown
1411,1,198,111,168,399,0.8936,1,0.8470,Khiem
1411,6,36,169,170,341,0.8601,1,0.6231,Unknown
1411,7,482,480,338,581,0.7482,1,0.5581,Unknown
1412,1,196,110,169,398,0.8922,1,0.8470,Khiem
1412,6,36,169,169,340,0.8586,1,0.6231,Unknown
1412,7,487,479,331,569,0.7551,1,0.5581,Unknown
1413,1,196,107,170,400,0.8832,1,0.8470,Khiem
1413,6,36,169,168,339,0.8581,1,0.6231,Unknown
1413,7,487,479,333,574,0.7505,1,0.5581,Unknown
1414,1,195,104,171,401,0.8832,1,0.8470,Khiem
1414,6,36,168,168,339,0.8577,1,0.6231,Unknown
1414,7,488,479,334,577,0.7461,1,0.5581,Unknown
1415,1,195,102,171,401,0.8822,1,0.8470,Khiem
1415,6,37,169,167,339,0.8582,1,0.6231,Unknown
1415,7,487,479,338,586,0.7526,1,0.5581,Unknown
1416,1,197,101,170,399,0.8741,1,0.8470,Khiem
1416,6,37,169,167,339,0.8562,1,0.6231,Unknown
1416,7,485,478,343,598,0.7483,1,0.5581,Unknown
1417,1,201,103,168,393,0.8734,1,0.8470,Khiem
1417,6,37,169,167,337,0.8548,1,0.6231,Unknown
1417,7,486,478,343,603,0.7655,1,0.5581,Unknown
1418,1,204,107,165,388,0.8580,1,0.8470,Khiem
1418,6,37,169,166,336,0.8552,1,0.6231,Unknown
1418,7,487,477,341,603,0.7604,1,0.5581,Unknown
1419,1,208,110,162,380,0.8639,1,0.8470,Khiem
1419,6,37,168,166,336,0.8557,1,0.6231,Unknown
1419,7,486,476,342,609,0.7539,1,0.5581,Unknown
1420,1,210,113,159,375,0.8630,1,0.8470,Khiem
1420,6,37,168,166,336,0.8562,1,0.6231,Unknown
1420,7,487,475,342,612,0.7563,1,0.5581,Unknown
1421,1,212,114,158,371,0.8653,1,0.8470,Khiem
1421,6,37,168,166,337,0.8567,1,0.6231,Unknown
1421,7,488,472,341,613,0.7268,1,0.5581,Unknown
1422,1,216,114,155,366,0.8661,1,0.8470,Khiem
1422,6,38,168,165,334,0.8543,1,0.6231,Unknown
1422,7,490,469,337,608,0.7241,1,0.5581,Unknown
1423,1,217,114,154,364,0.8642,1,0.8470,Khiem
1423,6,38,168,164,332,0.8533,1,0.6231,Unknown
1423,7,493,468,331,599,0.7361,1,0.5581,Unknown
1424,1,218,114,153,363,0.8618,1,0.8470,Khiem
1424,6,39,168,163,330,0.8514,1,0.6231,Unknown
1424,7,495,466,326,590,0.7272,1,0.5581,Unknown
1425,1,219,114,152,360,0.8576,1,0.8470,Khiem
1425,6,39,168,163,328,0.8505,1,0.6231,Unknown
1425,7,492,462,330,599,0.7163,1,0.5581,Unknown
1426,1,220,114,151,356,0.8557,1,0.8470,Khiem
1426,6,39,168,163,327,0.8500,1,0.6231,Unknown
1426,7,492,459,332,603,0.7389,1,0.5581,Unknown
1427,1,221,114,149,351,0.8527,1,0.8470,Khiem
1427,6,40,168,162,325,0.8476,1,0.6231,Unknown
1427,7,490,457,334,607,0.7240,1,0.5581,Unknown
1428,1,222,113,148,348,0.8537,1,0.8470,Khiem
1428,6,40,168,162,324,0.8480,1,0.6231,Unknown
1428,7,494,455,330,601,0.7343,1,0.5581,Unknown
1429,1,223,113,148,348,0.8560,1,0.8470,Khiem
1429,6,40,168,162,323,0.8485,1,0.6231,Unknown
1429,7,498,452,324,589,0.7437,1,0.5581,Unknown
1430,1,223,113,148,345,0.8549,1,0.8470,Khiem
1430,6,40,168,162,321,0.8475,1,0.6231,Unknown
1430,7,497,451,330,604,0.7500,1,0.5581,Unknown
1431,1,221,114,149,348,0.8540,1,0.8470,Khiem
1431,6,40,168,162,320,0.8480,1,0.6231,Unknown
1431,7,496,449,333,611,0.7360,1,0.5581,Unknown
1432,1,219,115,152,354,0.8579,1,0.8470,Khiem
1432,6,40,168,162,321,0.8485,1,0.6231,Unknown
1432,7,499,447,330,607,0.7494,1,0.5581,Unknown
1433,1,218,116,153,355,0.8530,1,0.8470,Khiem
1433,6,39,168,163,321,0.8475,1,0.6231,Unknown
1433,7,495,445,336,619,0.7273,1,0.5581,Unknown
1434,1,218,117,153,355,0.8559,1,0.8470,Khiem
1434,6,39,168,164,322,0.8475,1,0.6231,Unknown
1434,7,496,444,339,628,0.7325,1,0.5581,Unknown
